80	0.0137696	0.00443077	-2.90073
81	0.136615	0.237573	0.178156
82	0.0197161	0.00500154	-3.96737
83	0.101834	0.0677823	-0.880211
84	0.121403	0.0897883	-0.690168
85	0.183203	0.139052	-0.646932
86	0.012089	0.00427001	-2.54991
87	0.00971676	0.00211331	-4.77323
88	-0.00159753	0.00742429	1.24961
89	0.0104181	0.0933512	0.741742
90	0.00882907	0.00114917	-8.65703
91	0.00883397	0.00337341	-2.27973
92	-0.00860828	0.00444533	3.36934
93	0.0362462	0.08765	0.415258
94	0.0271492	0.00482963	-6.13337
95	0.034467	0.00512005	-7.59813
96	0.0498901	0.00806367	-6.977
97	0.0502953	0.00898737	-6.20375
98	0.0076043	0.140651	0.758734
99	0.0192627	0.00364497	-5.67287
100	0.135055	0.0173091	-10.0709
101	0.227949	0.113202	-1.59553
102	0.158938	0.152091	-0.318884
103	0.0334182	0.0106959	-2.94649
104	0.20031	0.0484673	-5.00069
105	0.028575	0.00641587	-4.6421
106	0.0200003	0.0053012	-3.75292
107	0.0179224	0.00234811	-8.65062
108	0.24483	0.17519	-0.747731
109	0.0252243	0.0544383	0.380061
110	-0.00775344	0.0032563	3.92753
111	0.0185292	0.00255842	-8.15836
112	0.00349748	0.00811098	0.453729
113	0.0282127	0.00357834	-9.04146
114	0.0209893	0.00925707	-1.84356
115	0.184971	0.134152	-0.723832
116	-0.158747	0.100732	2.42803
117	0.0194449	0.0174562	-0.393339
118	0.0489645	0.0034397	-17.5413
119	0.0732525	0.00691627	-13.0766
120	0.0677046	0.0047692	-17.8474
121	-0.0291311	0.00319336	12.0453
122	0.0948292	0.00872271	-13.814
123	-0.0725387	0.0483707	2.55819
124	0.0566163	0.00417864	-16.7715
125	-0.02506	0.164256	0.943594
126	0.00173794	0.00420176	0.479019
127	0.0395779	0.124318	0.495487
128	-0.000282374	0.000782003	1.44885
129	0.0282772	0.00419572	-7.57264
130	0.0451888	0.100361	0.366835
131	0.209979	0.13835	-0.90292
132	0.11996	0.0360296	-3.37187
133	0.0103492	0.00273105	-3.75577
134	0.0229062	0.0041566	-5.97465
135	0.163797	0.0934729	-1.21144
136	0.028589	0.00502615	-6.22496
137	0.0348199	0.00492373	-8.03957
138	0.026055	0.0209659	-0.553609
139	0.00946969	0.00304753	-2.89513
140	0.153874	0.113329	-0.697292
141	0.069399	0.0503316	-0.723662
142	-0.000853387	0.000770857	2.37869
143	0.0222111	0.00410093	-5.85117
144	0.0293385	0.00429291	-7.70024
145	0.188128	0.136027	-0.729166
146	0.0129452	0.00638706	-1.53699
147	0.0265735	0.00410657	-7.21903
148	0.00344535	0.00383152	-0.124824
149	-0.0451364	0.0170943	4.04645
150	0.055487	0.00410657	-16.7022
151	0.127564	0.0260922	-5.64614
152	-0.138335	0.172126	1.55044
153	-0	1e-08	1
154	0.0384086	0.00676717	-6.25246
155	0.0141621	0.00105289	-15.9943
156	0.18297	0.0836411	-1.82355
157	0.136832	0.0762216	-1.26451
158	0.0185604	0.0200255	-0.162184
159	0.0301027	0.110843	0.554801
160	-0.0219253	0.00384823	7.92366
161	0.0175603	0.00258188	-7.59244
162	0.0470362	0.00381821	-14.9948
163	0.0184061	0.00103442	-21.5745
164	0.145811	0.0711228	-1.61159
165	8.04141e-05	0.00357328	0.965058
166	0.145226	0.201974	0.0375271
167	-0.00825974	0.0301198	1.26602
168	0.0365532	0.00429322	-9.91785
169	-0.114292	0.168762	1.43835
170	0.0162657	0.00525392	-2.88879
171	0.202903	0.0403541	-6.69774
172	-0.0626383	0.0099565	8.32898
173	0.0377304	0.128304	0.518687
174	0.0205779	0.00155584	-15.7951
175	0.0876163	0.0127376	-8.16777
176	0.0333193	0.00367451	-10.6055
177	0.0464584	0.00415393	-13.4997
178	0.0332715	0.00394338	-9.79159
179	-0.0390154	0.0428025	1.94862
180	0.0188325	0.00220249	-9.82381
181	-0.00441523	0.00245719	3.2196
182	0.0270071	0.00802788	-3.2444
183	-0.00524623	0.00240669	3.69222
184	0.026412	0.00176068	-18.1507
185	0.0338321	0.00298803	-13.5225
186	0.00726521	0.03135	0.671452
187	0.00752946	0.00260288	-2.62313
188	0.112538	0.0887184	-0.586014
189	-0.0288026	0.00145754	25.0322
190	-0.214262	0.10771	2.79122
191	0.0850609	0.0408635	-1.63039
192	0.00522491	0.000544612	-11.0347
193	0.245732	0.087504	-2.90401
194	-0.00512737	0.0103925	1.57978
195	0.0178282	0.00183353	-11.3066
196	0.0142083	0.00103327	-16.3749
197	0.0232301	0.00267935	-10.0102
198	0.00460006	0.00160988	-2.57598
199	0.0246846	0.00186946	-15.8231
200	0.114662	0.0837934	-0.710608
201	0.275003	0.203178	-0.691976
202	0.0183837	0.00385624	-5.01236
203	0.0609409	0.105083	0.220354
204	0.265249	0.155847	-1.1566
205	0.0156641	0.0021615	-8.14708
206	0.162069	0.164117	-0.253365
207	0.0326789	0.0124006	-2.31895
208	0.0124735	0.00103273	-14.2365
209	0.023752	0.00235934	-11.8001
210	0.146452	0.0822813	-1.24569
211	0.0564725	0.0532098	-0.330894
212	0.0268524	0.071205	0.467343
213	0.0257494	0.00437647	-6.46304
214	0.0149994	0.00147292	-11.8644
215	0.149444	0.0588	-2.30202
216	0.0146796	0.00250091	-6.39707
217	0.109319	0.0358771	-2.95605
218	0.0843815	0.0660992	-0.595972
219	-0.0347232	0.00436402	10.567
220	-0.131248	0.0971638	2.22303
221	0.0189171	0.00297866	-7.02699
222	0.00905103	0.00127126	-7.94864
223	0.147875	0.0996519	-0.857558
224	0.0139841	0.00151279	-10.6654
225	0.17532	0.0710479	-2.22381
226	-0.0103388	0.00191802	7.644
227	0.155674	0.0997316	-0.957402
228	0.119228	0.082032	-0.818161
229	0.0283446	0.0384178	0.0633931
230	0.017678	0.00198238	-10.2814
231	0.0238888	0.00166946	-17.2252
232	0.0218851	0.0195398	-0.401022
233	0.0522862	0.0183831	-2.60692
234	0.0327278	0.00216493	-18.406
235	0.0837612	0.0680968	-0.538341
236	-0	1e-08	1
237	0.0265773	0.00300624	-10.2556
238	-0.0267691	0.0594222	1.3993
239	-0.0491816	0.108055	1.3139
240	0.0273043	0.00218414	-14.9576
241	0.0115795	0.00409995	-2.54083
242	0.203608	0.0739292	-2.7023
243	-0.0176899	0.0344248	1.53064
244	0.131158	0.0969087	-0.691813
245	-0.00633702	0.000929094	9.45784
246	-0.0259983	0.0438637	1.59332
247	0.0348347	0.0464468	0.0460429
248	0.0198175	0.000873619	-27.8305
249	0.072771	0.0544146	-0.67168
250	0.190644	0.098035	-1.48168
251	0.0632069	0.0171757	-3.72164
252	0.0468004	0.00343465	-16.7046
253	0.0355457	0.00164989	-26.7754
254	0.00552468	0.00296525	-1.32987
255	0.039635	0.0034942	-13.6204
256	0.0198175	0.000873549	-27.8328
257	0.0536898	0.023731	-1.85276
258	0.0415078	0.00800518	-5.62902
259	0.0333797	0.00273487	-14.6568
260	0.0265986	0.00133888	-24.3928
261	0.072548	0.0269768	-2.42451
262	0.0294514	0.00277068	-12.5795
263	0.0335991	0.00181207	-22.8451
264	0.0332382	0.00157333	-26.1744
265	0.040857	0.0426349	-0.204315
266	0.0404416	0.00403701	-11.9062
267	0.0819265	0.0731112	-0.404277
268	0.0345296	0.0412801	-0.0563975
269	-0.11236	0.0168917	8.4334
270	0.0578081	0.00157333	-47.6201
271	0.085845	0.00392177	-28.8866
272	0.0423037	0.000935113	-57.8733
273	0.0500559	0.00115786	-55.7352
274	0.0576698	0.00560763	-12.455
275	0.0740154	0.00260177	-37.3408
276	0.0606561	0.00335081	-22.9156
277	0.0646856	0.00160902	-52.6647
278	0.0809788	0.00265538	-40.5091
279	0.0423037	0.000935113	-57.8733
280	0.071109	0.00238724	-39.011
281	-0.118749	0.0255012	6.09656
282	0.046855	0.00333376	-17.2675
283	0.00566318	0.00145515	-3.87561
284	0.132952	0.0489349	-2.53061
285	0.0263143	0.00261773	-11.8061
286	0.0227714	0.00513548	-4.60105
287	0.0273875	0.00115047	-29.4666
288	0.0199363	0.00129337	-18.5731
289	0.0537018	0.0037682	-17.6487
290	0.0243407	0.0318094	0.0325309
291	0.0557689	0.100718	0.251603
292	0.0242226	0.00171293	-17.0151
293	0.00442322	0.000884487	-5.26462
294	0.0497986	0.0129099	-3.92459
295	0.0444451	0.0024413	-22.6534
296	0.00100237	0.00218915	0.425771
297	0.106916	0.0377808	-2.65325
298	-0.0366933	0.107681	1.19836
299	0.10799	0.0161838	-8.06449
300	0.0269301	0.00245957	-12.9622
301	0.030832	0.00178003	-21.2122
302	0.0126499	0.00172189	-8.25547
303	0.211455	0.18458	-0.438643
304	0.0109888	0.00371414	-2.70954
305	0.0320627	0.00459152	-7.90789
306	0.17164	0.0761649	-1.91048
307	0.201418	0.104276	-1.46682
308	0.00340223	0.000849162	-4.01509
309	0.179978	0.0558948	-3.37199
310	0.0124366	0.00292064	-4.35157
311	0.17164	0.0761649	-1.91048
312	-0.0704426	0.00835412	10.813
313	0.0710209	0.00403659	-22.5112
314	-0.062981	0.0977431	1.52338
315	0.0374251	0.0308234	-0.51821
316	0.05179	0.00392964	-16.2
317	0.0276461	0.00251296	-13.0372
318	0.0217665	0.00207184	-12.3405
319	0.0929003	0.0453578	-1.58918
320	-0.0160467	0.00132274	15.9081
321	0.0496065	0.00143443	-44.325
322	0.050751	0.00193707	-33.3363
323	0.00611565	0.000398966	-18.2503
324	0.0496065	0.00137005	-46.4634
325	0.0177268	0.00195198	-10.49
326	0.0557222	0.00176902	-40.5497
327	0.0456626	0.0346242	-0.648516
328	-0.0819806	0.176424	1.22979
329	0.0243214	0.00120926	-24.6563
330	0.0406826	0.00179106	-28.4379
331	0.0938292	0.0740669	-0.583884
332	0.0748606	0.0691856	-0.357207
333	0.0278475	0.00688778	-4.1141
334	0.0235389	0.0009541	-30.4665
335	0.120872	0.0741985	-1.04412
336	0.0170219	0.00133706	-15.1184
337	0.0168163	0.00195016	-9.90066
338	0.0243214	0.00120609	-24.724
339	0.0613176	0.014446	-4.46424
340	-0.0105839	0.0841845	1.00705
341	0.101985	0.0968011	-0.324837
342	0.0152044	0.00258392	-6.41774
343	0.158211	0.112025	-0.766169
344	-0.0353556	0.00500054	9.48403
345	-0.116511	0.0522917	3.28997
346	0.16459	0.0269361	-7.90519
347	0.00618774	0.00158118	-3.9037
348	0.132754	0.0413608	-3.23076
349	-0	1e-08	1
350	0.0178496	0.00254706	-7.85641
351	0.00861646	0.00249436	-3.3308
352	0.00494975	0.000789801	-6.85574
353	0.0116619	0.000847835	-16.3457
354	0.141671	0.0504368	-2.67357
355	0.0250862	0.00131211	-23.4015
356	0.0119489	0.00152484	-8.86999
357	0.031274	0.00323663	-11.3535
358	0.0192102	0.00259125	-8.38008
359	0.16389	0.0706724	-1.99819
360	0.00442532	0.00230808	-1.39754
361	0.0664089	0.0349139	-1.39112
362	0.00494975	0.000789801	-6.85574
363	0.0130653	0.00150745	-9.9283
364	-0	1e-08	1
365	-0.00144494	0.0012603	2.42449
366	0.0232618	0.0256961	-0.13671
367	0.0348312	0.001701	-25.3756
368	0.0533727	0.0246567	-1.72624
369	-0.0187965	0.00120317	20.1611
370	-0.0434156	0.0380969	2.21762
371	0.084274	0.08665	-0.227344
372	0.0103826	0.00224306	-4.814
373	0.126754	0.0178945	-8.87052
374	0.0346042	0.00194904	-21.849
375	0.0653339	0.0852677	0.0151715
376	0.0334014	0.00320409	-12.358
377	0.00698926	0.00318442	-1.74621
378	0.037892	0.00159699	-29.6719
379	0.170507	0.039251	-5.1056
380	-0.00150535	0.00139208	2.34267
381	0.116839	0.148162	-0.0259455
382	0.121344	0.0374257	-3.25188
383	0.0398171	0.0021488	-22.9695
384	0.0592744	0.0735758	-0.0277319
385	-0.0425397	0.00678227	8.4563
386	0.0224821	0.00265307	-9.754
387	-0.0622006	0.0452105	2.44165
388	-0.0237397	0.0066414	5.30386
389	0.0636568	0.00233053	-35.3329
390	0.0619408	0.076618	-0.0318003
391	0.0450128	0.00227195	-24.7694
392	0.0249091	0.000827078	-37.4776
393	0.0443906	0.00227575	-24.3525
394	-0.0297693	0.020237	2.68498
395	0.0380999	0.0120246	-3.00948
396	-0.0763246	0.020577	5.18114
397	0.0666333	0.00283965	-30.2868
398	-0.133873	0.0338689	5.22567
399	0.0944966	0.0697401	-0.693765
400	0.00812296	0.000724086	-13.1041
401	0.0997521	0.0309944	-3.17497
402	0.00836117	0.000829367	-11.6747
403	0.0144946	0.00118001	-14.52
404	-0.0422663	0.00642817	8.82478
405	0.0422689	0.00326633	-15.737
406	0.0330692	0.00112398	-36.8819
407	0.0414913	0.00160583	-32.533
408	0.0206983	0.000760397	-33.6353
409	0.0326192	0.00226281	-17.4985
410	-0.00591463	0.046538	1.06544
411	0.02897	0.00112398	-32.0429
412	-0.0115481	0.00104262	14.6711
413	0.00728296	0.0310011	0.668082
414	0.0590401	0.00384395	-19.2235
415	0.0102042	0.00121358	-9.58058
416	0.0589064	0.00318244	-23.4131
417	0.0662193	0.07039	-0.187224
418	-0.034893	0.0654186	1.47553
419	0.0645146	0.0279109	-1.9221
420	0.0290947	0.044214	0.156593
421	0.0227757	0.0021707	-12.3335
422	0.0298293	0.00108321	-34.3391
423	0.0160889	0.00192521	-9.55763
424	0.0968363	0.0511588	-1.38583
425	0.0403281	0.00326175	-14.9573
426	0.272491	0.102053	-2.74116
427	0.0178807	0.0013581	-15.6823
428	0.0160527	0.000999171	-19.338
429	0.0244921	0.00194868	-15.0072
430	0.0338836	0.00268494	-15.1992
431	0.0189381	0.00190576	-11.5886
432	0.112298	0.0314867	-3.68619
433	-0.0138839	0.00598411	3.81576
434	-0.0167403	0.0238952	1.77826
435	0.0261618	0.00116238	-27.7679
436	0.17676	0.0943386	-1.37898
437	0.0688324	0.0274424	-2.18264
438	0.0177359	0.00312619	-6.16075
439	0.028486	0.0188822	-0.886433
440	0.0284538	0.00107125	-33.0379
441	0.031232	0.00197877	-19.239
442	0.0221793	0.00202884	-12.8886
443	0.0862504	0.0460208	-1.35909
444	0.197092	0.160734	-0.534723
445	0.0190295	0.00173067	-12.9358
446	0.00595833	0.0026679	-1.79413
447	0.0130617	0.0308465	0.444158
448	0.0881611	0.107746	-0.0505043
449	-0.00490224	0.000996529	7.10611
450	0.0354331	0.00107032	-41.7396
451	0.00341471	0.00029289	-13.6088
452	0.12127	0.0373929	-3.25293
453	0.00769598	0.00102448	-8.43496
454	0.0331558	0.00287212	-13.8002
455	0.00341471	0.00029289	-13.6088
456	0.0222975	0.000977323	-28.0607
457	0.0388478	0.00134848	-36.3041
458	0.000362167	0.00177896	0.742982
459	0.026656	0.00185599	-17.3354
460	0.134194	0.09302	-0.804584
461	0.0193913	0.000683738	-35.0463
462	0.0059696	0.0634398	0.792868
463	0.0533821	0.0456888	-0.461849
464	0.0177842	0.016943	-0.313572
465	0.0186454	0.00198009	-10.9235
466	0.0290741	0.00113905	-31.7253
467	-0.0143625	0.0285684	1.53437
468	0.0425933	0.00133984	-40.3383
469	0.0197884	0.000681569	-35.9163
470	0.0384969	0.0282116	-0.705748
471	0.000891875	0.0205198	0.910039
472	0.0234057	0.000722436	-40.34
473	0.0288562	0.00188222	-18.615
474	0.0288562	0.00188222	-18.615
475	0.0234057	0.000721483	-40.3947
476	0.0555719	0.0496164	-0.4025
477	0.03984	0.00133286	-37.7496
478	0.134106	0.0677348	-1.51172
479	0.0319676	0.0349971	-0.148446
480	0.0288838	0.000843757	-42.9135
481	0.0288562	0.00188222	-18.615
482	0.00322213	0.00102607	-2.9291
483	-0.0423776	0.0414335	2.0757
484	0.0576842	0.0178036	-3.13137
485	0.0194351	0.00236444	-9.40739
486	0.0261425	0.00404106	-7.21454
487	0.286925	0.135725	-1.7873
488	0.0111976	0.000450839	-30.3359
489	0.0201526	0.00199602	-11.8026
490	0.255226	0.106549	-2.21462
491	0.0322078	0.0218654	-0.841736
492	0.000426022	0.00113428	0.52935
493	0.0232559	0.00140035	-20.1522
494	0.0205977	0.00199387	-12.1052
495	0.0205977	0.00199387	-12.1052
496	0.125884	0.0667128	-1.38466
497	0.00839611	0.000678318	-14.5675
498	0.0187612	0.000840115	-27.355
499	0.106194	0.0247241	-4.68811
